1447,Microbial Biotechnology,"6,007",5.813,0.00699,Microbial biotechnology,,,,,,,,,
1448,Annual Review of Statistics and Its Application,884,5.81,0.00506,Annual review of statistics and its application,,,,,,,,,
1448,Frontiers in Pharmacology,"34,494",5.81,0.05508,Frontiers in pharmacology,,,,,,,,,
1448,JOURNAL OF HIGH ENERGY PHYSICS,"102,488",5.81,0.11109,Journal of high energy physics : JHEP,,,,,,,,,
1451,BIODRUGS,"2,581",5.807,0.00377,"BioDrugs : clinical immunotherapeutics, biopharmaceuticals and gene therapy",,,,,,,,,
1452,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"23,238",5.805,0.01128,Journal of educational psychology,,,,,,,,,
1453,ASTRONOMY & ASTROPHYSICS,"140,072",5.802,0.14477,"Proceedings of the Japan Academy. Series B, Physical and biological sciences",Anais da Academia Brasileira de Ciencias,Annals of science,Nature,,,,,,
1454,LIVER TRANSPLANTATION,"11,872",5.799,0.0117,Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society,,,,,,,,,
1455,DECISION SUPPORT SYSTEMS,"13,580",5.795,0.0081,Decision support systems,,,,,,,,,
1456,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,"54,052",5.792,0.05892,IEEE transactions on automatic control,,,,,,,,,
1457,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,"38,715",5.79,0.04249,Chemotherapy,,,,,,,,,
1458,PHARMACOPSYCHIATRY,"2,099",5.788,0.0015,Pharmacopsychiatry,,,,,,,,,
1459,CELLULAR & MOLECULAR BIOLOGY LETTERS,"2,216",5.787,0.00219,Advances in experimental medicine and biology,Advances in protein chemistry and structural biology,Biophysical journal,Current opinion in structural biology,Nature communications,Nucleic acids research,Physical biology,Progress in biophysics and molecular biology,Seminars in cell & developmental biology,The EMBO journal
1460,JOURNAL OF TECHNOLOGY TRANSFER,"4,867",5.783,0.004,The Journal of technology transfer,,,,,,,,,
1461,Journal of Cell Communication and Signaling,"1,796",5.782,0.00245,Journal of cell communication and signaling,,,,,,,,,
1462,VASCULAR PHARMACOLOGY,"3,799",5.773,0.00467,Vascular pharmacology,,,,,,,,,
1463,AMERICAN JOURNAL OF SCIENCE,"9,554",5.772,0.00298,American journal of science,,,,,,,,,
1463,IEEE Journal of Biomedical and Health Informatics,"7,850",5.772,0.01284,IEEE journal of biomedical and health informatics,,,,,,,,,
1465,Cryosphere,"9,514",5.771,0.01877,The cryosphere,,,,,,,,,
1466,INDOOR AIR,"7,488",5.77,0.00576,Indoor air,,,,,,,,,
1467,Allergy Asthma & Immunology Research,"2,345",5.764,0.00357,Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology,Current opinion in allergy and clinical immunology,International archives of allergy and immunology,La Revue du praticien,Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology,Revue des maladies respiratoires,The Journal of allergy and clinical immunology,Allergy,,
1467,Cannabis and Cannabinoid Research,"1,039",5.764,0.0023,Cannabis and cannabinoid research,,,,,,,,,
1469,COGNITIVE BEHAVIOUR THERAPY,"2,213",5.761,0.00287,Cognitive behaviour therapy,,,,,,,,,
1470,Disease Models & Mechanisms,"8,412",5.758,0.01259,Biological & pharmaceutical bulletin,Drug discovery today. Disease models,Drug discovery today. Technologies,Life sciences,Nature,Nature biomedical engineering,"Stem cells (Dayton, Ohio)",Zebrafish,Disease models & mechanisms,
1472,Frontiers in Plant Science,"72,297",5.753,0.12126,Frontiers in plant science,,,,,,,,,
1472,HELICOBACTER,"3,713",5.753,0.00374,Helicobacter,,,,,,,,,
1474,Frontiers in Aging Neuroscience,"13,654",5.75,0.02554,Frontiers in aging neuroscience,,,,,,,,,
1475,CNS DRUGS,"5,948",5.749,0.00707,CNS drugs,,,,,,,,,
1477,Archives of Disease in Childhood-Fetal and Neonatal Edition,"7,952",5.747,0.00834,Archives of disease in childhood. Fetal and neonatal edition,,,,,,,,,
1480,BIOLOGY OF BLOOD AND MARROW TRANSPLANTATION,"17,149",5.742,0.02639,Transplantation,,,,,,,,,
1480,SOLAR ENERGY,"47,228",5.742,0.03982,"Solar energy (Phoenix, Ariz.)",,,,,,,,,
1480,WORLD JOURNAL OF GASTROENTEROLOGY,"52,773",5.742,0.05075,World journal of gastroenterology,,,,,,,,,
1483,APPLIED LINGUISTICS,"4,935",5.741,0.00496,Applied linguistics,,,,,,,,,
1484,Stem Cell Reviews and Reports,"3,488",5.739,0.0033,Stem cell reviews and reports,,,,,,,,,
1485,GENOMICS,"11,771",5.736,0.0068,Genomics,,,,,,,,,
1486,MACROMOLECULAR RAPID COMMUNICATIONS,"16,251",5.734,0.01316,Macromolecular rapid communications,,,,,,,,,
1489,HUMAN RELATIONS,"13,972",5.732,0.00865,Human relations; studies towards the integration of the social sciences,,,,,,,,,
1490,Urban Climate,"3,116",5.731,0.00413,Urban climate,,,,,,,,,
1491,Pain and Therapy,620,5.725,0.00124,Pain and therapy,,,,,,,,,
1491,VALUE IN HEALTH,"12,642",5.725,0.01786,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,,,,,,,,,
1491,VALUE IN HEALTH,"12,642",5.725,0.01786,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,,,,,,,,,
1494,Cancer Cell International,"7,159",5.722,0.00846,Cancer cell international,,,,,,,,,
1494,JOURNAL OF HYDROLOGY,"73,620",5.722,0.04972,Journal of hydrology. Regional studies,Journal of hydrology,,,,,,,,
1496,ANNALS OF EMERGENCY MEDICINE,"14,808",5.721,0.01573,Annals of emergency medicine,,,,,,,,,
1497,NEUROCOMPUTING,"46,751",5.719,0.06669,Neurocomputing,,,,,,,,,
1498,Current Opinion in Psychology,"5,732",5.717,0.02051,Current opinion in psychology,,,,,,,,,
1498,Nutrients,"60,526",5.717,0.09038,Nutrients,,,,,,,,,
1500,NEOPLASIA,"9,289",5.715,0.00752,"Neoplasia (New York, N.Y.)",,,,,,,,,
1501,Cell Communication and Signaling,"4,383",5.712,0.00529,Cell communication and signaling : CCS,,,,,,,,,
1501,JOURNAL OF CARDIAC FAILURE,"6,604",5.712,0.00869,Journal of cardiac failure,,,,,,,,,
1503,CURRENT OPINION IN NEUROLOGY,"6,723",5.71,0.00848,Current opinion in neurology,,,,,,,,,
1504,APPLIED CATALYSIS A-GENERAL,"43,859",5.706,0.02078,"Applied catalysis. A, General",,,,,,,,,
1505,LUNG CANCER,"15,504",5.705,0.01966,"Lung cancer (Amsterdam, Netherlands)","Lung Cancer (Auckland, N.Z.)",,,,,,,,
1506,GLOBAL BIOGEOCHEMICAL CYCLES,"16,764",5.703,0.01305,Global biogeochemical cycles,,,,,,,,,
1507,THEORETICAL AND APPLIED GENETICS,"25,124",5.699,0.01258,BMC genetics,Nature reviews. Genetics,Genetics,Nature genetics,,,,,,
1508,HUMAN GENE THERAPY,"7,074",5.695,0.00686,Human gene therapy,Human gene therapy. Clinical development,,,,,,,,
1509,Advanced Composites and Hybrid Materials,812,5.693,0.00115,Advanced composites and hybrid materials,,,,,,,,,
1511,AUTISM,"8,042",5.689,0.01082,Autism : the international journal of research and practice,,,,,,,,,
1512,PROGRESS IN PLANNING,"1,283",5.688,0.00078,Progress in planning,,,,,,,,,
1513,ChemCatChem,"23,811",5.686,0.03171,ChemCatChem,,,,,,,,,
1515,PROGRESS IN SOLID STATE CHEMISTRY,"2,392",5.682,0.00089,"Chemistry (Weinheim an der Bergstrasse, Germany)",,,,,,,,,
1517,Artificial Cells Nanomedicine and Biotechnology,"8,530",5.678,0.01138,"Artificial cells, nanomedicine, and biotechnology",,,,,,,,,
1517,ENDOCRINE-RELATED CANCER,"8,775",5.678,0.00968,Endocrine-related cancer,,,,,,,,,
1519,APL Photonics,"2,140",5.672,0.00669,APL photonics,,,,,,,,,
1522,MOLECULAR PLANT PATHOLOGY,"9,093",5.663,0.00884,Molecular plant pathology,,,,,,,,,
1523,LABORATORY INVESTIGATION,"12,539",5.662,0.00824,Laboratory investigation; a journal of technical methods and pathology,,,,,,,,,
1525,MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,"4,185",5.657,0.00317,Mutation research. Reviews in mutation research,,,,,,,,,
1526,Climate Services,664,5.656,0.00131,Climate services,,,,,,,,,
1526,Climate Services,664,5.656,0.00131,Climate services,,,,,,,,,
1528,INTERNATIONAL JOURNAL OF ONCOLOGY,"21,346",5.65,0.01921,International journal of oncology,,,,,,,,,
1530,Frontiers in Microbiology,"92,879",5.64,0.17356,Frontiers in microbiology,,,,,,,,,
1531,Frontiers in Molecular Neuroscience,"10,570",5.639,0.02245,Frontiers in molecular neuroscience,,,,,,,,,
1532,Journal of Pathology Clinical Research,685,5.638,0.00197,The journal of pathology. Clinical research,,,,,,,,,
1533,CRITICAL REVIEWS IN TOXICOLOGY,"4,883",5.635,0.00263,Critical reviews in toxicology,,,,,,,,,
1534,RESOURCES POLICY,"7,000",5.634,0.00695,Resources policy,,,,,,,,,
1536,RESPIRATORY RESEARCH,"11,042",5.631,0.01459,Respiratory research,,,,,,,,,
1537,Endoscopic Ultrasound,"1,148",5.628,0.00223,Endoscopic ultrasound,,,,,,,,,
1540,EUROPEAN JOURNAL OF NUTRITION,"10,660",5.614,0.0123,Zeitschrift fur Ernahrungswissenschaft,,,,,,,,,
1541,BIOLOGICAL RESEARCH,"2,563",5.612,0.00227,Biological research,,,,,,,,,
1542,SCRIPTA MATERIALIA,"41,275",5.611,0.03489,Scripta materialia,,,,,,,,,
1543,FUNCTIONAL ECOLOGY,"21,204",5.608,0.02064,Functional ecology,,,,,,,,,
1544,DRUG SAFETY,"6,817",5.606,0.00684,Drug safety,,,,,,,,,
1544,NEURAL COMPUTING & APPLICATIONS,"18,417",5.606,0.01651,ACS nano,Advances in experimental medicine and biology,IEEE transactions on biomedical circuits and systems,Journal of neuroscience methods,Nature communications,Nature materials,"Science (New York, N.Y.)","Sensors (Basel, Switzerland)",Nature,
1548,EXPERT REVIEWS IN MOLECULAR MEDICINE,"2,042",5.6,0.00079,Expert reviews in molecular medicine,,,,,,,,,
1550,Finance Research Letters,"4,898",5.596,0.00757,Finance research letters,,,,,,,,,
1553,Deutsches Arzteblatt International,"6,542",5.594,0.00755,Deutsches Arzteblatt international,,,,,,,,,
1556,MOLECULAR NEUROBIOLOGY,"20,795",5.59,0.03302,Molecular neurobiology,,,,,,,,,
1557,BJU INTERNATIONAL,"23,873",5.588,0.01931,BJU international,,,,,,,,,
1558,JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT,"3,597",5.584,0.00317,Journal der Deutschen Dermatologischen Gesellschaft = Journal of the German Society of Dermatology : JDDG,,,,,,,,,
1560,Polymer Chemistry,"28,015",5.582,0.0323,"Journal of polymer science. Part A, Polymer chemistry",Polymer chemistry,,,,,,,,
1561,ENVIRONMENTAL SCIENCE & POLICY,"12,182",5.581,0.01523,Bioscience,Bulletin of environmental contamination and toxicology,Deutsches Arzteblatt international,Environmental education research,Environmental science & technology,Environmental science. Processes & impacts,International journal of environmental research and public health,Solid state nuclear magnetic resonance,Environmental science and pollution research international,
1562,CURRENT OPINION IN GENETICS & DEVELOPMENT,"8,648",5.578,0.0121,American journal of human genetics,Genetics in medicine : official journal of the American College of Medical Genetics,Human gene therapy,Expert opinion on pharmacotherapy,Expert opinion on therapeutic targets,Expert opinion on biological therapy,,,,
1565,ONCOLOGY RESEARCH,"3,615",5.574,0.00474,Oncology research,,,,,,,,,
1569,EUROPEAN PSYCHOLOGIST,"2,372",5.569,0.00188,European psychologist,,,,,,,,,
1570,JOURNAL OF MOLECULAR DIAGNOSTICS,"5,407",5.568,0.00965,"Diagnostics (Basel, Switzerland)",,,,,,,,,
1570,Journal of Parkinsons Disease,"3,562",5.568,0.00639,Journal of Parkinson's disease,,,,,,,,,
1572,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,"30,604",5.567,0.02248,Ambio,Journal of animal breeding and genetics = Zeitschrift fur Tierzuchtung und Zuchtungsbiologie,Journal of controlled release : official journal of the Controlled Release Society,Journal of environmental quality,Journal of the science of food and agriculture,Nature,The Science of the total environment,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,Trends in ecology & evolution,
1572,Geochemical Perspectives Letters,748,5.567,0.00328,Geochemical perspectives letters,,,,,,,,,
1572,IEEE Transactions on Robotics,"15,591",5.567,0.01342,IEEE transactions on robotics : a publication of the IEEE Robotics and Automation Society,,,,,,,,,
1578,Journal of Exposure Science and Environmental Epidemiology,"5,227",5.563,0.0045,Journal of exposure science & environmental epidemiology,,,,,,,,,
1579,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,"42,003",5.562,0.03299,Journal of the American Geriatrics Society,,,,,,,,,
1579,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,"42,003",5.562,0.03299,Journal of the American Geriatrics Society,,,,,,,,,
1581,BMJ Global Health,"4,992",5.558,0.01806,BMJ global health,,,,,,,,,
1581,BMJ Global Health,"4,992",5.558,0.01806,BMJ global health,,,,,,,,,
1583,Frontiers in Endocrinology,"16,181",5.555,0.02935,Frontiers in endocrinology,,,,,,,,,
1585,MARINE POLLUTION BULLETIN,"48,810",5.553,0.03696,Marine pollution bulletin,,,,,,,,,
1587,FOOD CONTROL,"30,556",5.548,0.02488,Food control,,,,,,,,,
1588,CURRENT OPINION IN PHARMACOLOGY,"8,048",5.547,0.00775,Current opinion in pharmacology,,,,,,,,,
1590,Reviews of Physiology Biochemistry and Pharmacology,865,5.545,0.00039,"Reviews of physiology, biochemistry and pharmacology",,,,,,,,,
1596,PSYCHONOMIC BULLETIN & REVIEW,"14,718",5.536,0.01978,Memory & cognition,"Memory (Hove, England)",The British journal of mathematical and statistical psychology,Psychological research,Psychonomic bulletin & review,,,,,
1597,ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE,"13,569",5.534,0.01327,Archives of pathology,,,,,,,,,
1598,EUROPEAN JOURNAL OF IMMUNOLOGY,"24,504",5.532,0.01704,European journal of immunology,,,,,,,,,
1598,Journal of the American College of Radiology,"6,584",5.532,0.01381,Journal of the American College of Radiology : JACR,,,,,,,,,
1601,Journal of Translational Medicine,"18,129",5.531,0.02213,Journal of translational medicine,,,,,,,,,
1602,Genes and Nutrition,"2,090",5.523,0.00174,Genes & nutrition,,,,,,,,,
1604,Biosensors-Basel,"2,745",5.519,0.00405,Biosensors,,,,,,,,,
1605,FOOD MICROBIOLOGY,"15,020",5.516,0.0111,Food microbiology,,,,,,,,,
1606,Journal of Cheminformatics,"5,062",5.514,0.00621,Journal of cheminformatics,,,,,,,,,
1607,Frontiers in Cellular Neuroscience,"17,299",5.505,0.03387,Frontiers in cellular neuroscience,,,,,,,,,
1608,Journal of the American Heart Association,"26,960",5.501,0.0757,Journal of the American Heart Association,,,,,,,,,
1609,Thrombosis Journal,"1,137",5.5,0.00207,Thrombosis journal,,,,,,,,,
1611,ECOLOGY,"72,370",5.499,0.029,BMC ecology,,,,,,,,,
1612,JOURNAL OF SANDWICH STRUCTURES & MATERIALS,"2,486",5.497,0.00212,ACS applied materials & interfaces,Chemical Society reviews,"Chemical communications (Cambridge, England)",Journal of colloid and interface science,"Materials (Basel, Switzerland)",Polymers,,,,
1615,ENVIRONMENTAL MICROBIOLOGY,"28,956",5.491,0.0297,Environmental microbiology,,,,,,,,,
1616,BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,"12,078",5.488,0.00646,Bulletin of the Chemical Society of Japan,,,,,,,,,
1617,Nucleic Acid Therapeutics,"1,392",5.486,0.00307,Nucleic acid therapeutics,,,,,,,,,
1618,IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY,"15,650",5.485,0.01885,IEEE transactions on control systems technology : a publication of the IEEE Control Systems Society,,,,,,,,,
1618,JOURNAL OF HUMAN RESOURCES,"7,001",5.485,0.01597,"Mitochondrial DNA. Part B, Resources",,,,,,,,,
1621,BONE MARROW TRANSPLANTATION,"16,801",5.483,0.0152,Bone marrow transplantation,,,,,,,,,
1622,GYNECOLOGIC ONCOLOGY,"29,012",5.482,0.02767,Gynecologic oncology,,,,,,,,,
1622,Journal of Cystic Fibrosis,"5,945",5.482,0.0086,Journal of cystic fibrosis : official journal of the European Cystic Fibrosis Society,,,,,,,,,
1624,Remote Sensing in Ecology and Conservation,779,5.481,0.00146,Remote sensing in ecology and conservation,,,,,,,,,
1625,BRQ-Business Research Quarterly,795,5.475,0.00107,Research quarterly,,,,,,,,,
1626,Journal of Oral Microbiology,"1,469",5.474,0.00198,Journal of oral microbiology,,,,,,,,,
1629,Cancer & Metabolism,"1,259",5.469,0.0018,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",Cancer gene therapy,Cancer research,Cellular immunology,Current drug targets,European review for medical and pharmacological sciences,Indian journal of cancer,"Internal medicine (Tokyo, Japan)",Perspectives in biology and medicine,The Journal of pathology
1629,JOURNAL OF MOLECULAR BIOLOGY,"65,163",5.469,0.0384,Journal of molecular biology,,,,,,,,,
1629,World Journal of Emergency Surgery,"2,562",5.469,0.00446,World journal of emergency surgery : WJES,,,,,,,,,
1633,ISA TRANSACTIONS,"10,483",5.468,0.01283,ISA transactions,,,,,,,,,
1634,APPLIED CLAY SCIENCE,"23,333",5.467,0.01628,Applied clay science,,,,,,,,,
1637,Clinical Research in Cardiology,"5,218",5.46,0.00794,Clinical research in cardiology : official journal of the German Cardiac Society,,,,,,,,,
1638,iScience,"5,235",5.458,0.0123,iScience,,,,,,,,,
1641,Chinese Medicine,"1,925",5.455,0.0017,Chinese medicine,,,,,,,,,
1641,MICROPOROUS AND MESOPOROUS MATERIALS,"33,234",5.455,0.02185,Nature materials,"Materials (Basel, Switzerland)",,,,,,,,
1643,Ecosystem Services,"7,490",5.454,0.01107,Ecosystem services,,,,,,,,,
1643,Ecosystem Services,"7,490",5.454,0.01107,Ecosystem services,,,,,,,,,
1645,3D Printing and Additive Manufacturing,"1,123",5.449,0.00167,3D printing and additive manufacturing,,,,,,,,,
1645,DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY,"16,571",5.449,0.01147,Nature reviews. Neurology,Neurology,The Lancet. Neurology,,,,,,,
1647,PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC,"13,073",5.445,0.01178,Publications of the Astronomical Society of the Pacific. Astronomical Society of the Pacific,,,,,,,,,
1648,Stem Cells International,"9,612",5.443,0.0156,Stem cells international,,,,,,,,,
1649,Neurobiology of Stress,"1,628",5.441,0.00428,Neurobiology of stress,,,,,,,,,
1650,RESEARCH IN SCIENCE EDUCATION,"2,773",5.439,0.0029,Research in science education,,,,,,,,,
1651,MECHANISMS OF AGEING AND DEVELOPMENT,"7,302",5.432,0.00451,"Development (Cambridge, England)",,,,,,,,,
1652,COMPUTERS & INDUSTRIAL ENGINEERING,"20,964",5.431,0.02225,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,Artificial life,Blood purification,Current opinion in neurobiology,Journal of theoretical biology,Nature communications,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",World neurosurgery,Bailliere's clinical obstetrics and gynaecology,
1653,JOURNAL OF MEDICAL INTERNET RESEARCH,"26,102",5.428,0.0391,Journal of medical Internet research,,,,,,,,,
1655,Evolution Medicine and Public Health,758,5.425,0.00186,"Evolution, medicine, and public health",,,,,,,,,
1656,Information Communication & Society,"6,684",5.422,0.01406,Annual review of public health,International emergency nursing,International journal of medical informatics,Journal of evolutionary biology,Journal of general internal medicine,Journal of medical systems,PloS one,Seminars in oncology nursing,Social science & medicine (1982),Studies in health technology and informatics
1656,JOURNAL OF IMMUNOLOGY,"146,980",5.422,0.08749,Open journal of immunology,,,,,,,,,
1658,Cognitive Computation,"2,407",5.418,0.00287,Cognitive computation,,,,,,,,,
1659,MICROBIOLOGICAL RESEARCH,"7,577",5.415,0.00694,Microbiological research,,,,,,,,,
1660,ACM TRANSACTIONS ON GRAPHICS,"21,561",5.414,0.02604,ACM transactions on graphics,,,,,,,,,
1660,CYTOTHERAPY,"7,694",5.414,0.00694,Cytotherapy,,,,,,,,,
1663,Journal of Computer-Mediated Communication,"6,427",5.41,0.00549,Journal of computer-mediated communication : JCMC,,,,,,,,,
1664,Strategic Organization,"2,184",5.409,0.00277,Strategic organization,,,,,,,,,
1665,BIOCHEMICAL SOCIETY TRANSACTIONS,"14,862",5.407,0.01435,Biochemical Society transactions,,,,,,,,,
1665,COMPOSITE STRUCTURES,"52,533",5.407,0.05299,Composite structures,,,,,,,,,
1667,Regulation & Governance,"1,795",5.4,0.00273,Cambridge quarterly of healthcare ethics : CQ : the international journal of healthcare ethics committees,Current opinion in biotechnology,Journal of perianesthesia nursing : official journal of the American Society of PeriAnesthesia Nurses,Journal of the Royal Society of Medicine,Medicine and law,"Medicine, science, and the law",Nature biotechnology,Nature reviews. Molecular cell biology,Regenerative medicine,The Science of the total environment
1669,GEOLOGY,"45,655",5.399,0.03144,Geology,,,,,,,,,
1670,LAND USE POLICY,"22,020",5.398,0.02454,Land use policy,,,,,,,,,
1671,Food & Function,"19,700",5.396,0.02155,Advances in food research,Critical reviews in food science and nutrition,"Explore (New York, N.Y.)",Food chemistry,Monograph series. World Health Organization,Nutrients,Nutrition and health,PloS one,World review of nutrition and dietetics,Zeitschrift fur Lebensmittel-Untersuchung und -Forschung
1671,Journal of the International AIDS Society,"6,474",5.396,0.01739,Journal of the International AIDS Society,,,,,,,,,
1674,Advances in Clinical Chemistry,"1,701",5.394,0.00219,Advances in clinical chemistry,,,,,,,,,
1675,ECOLOGICAL ECONOMICS,"32,196",5.389,0.0219,Ecological economics : the journal of the International Society for Ecological Economics,,,,,,,,,
1675,ECOLOGICAL ECONOMICS,"32,196",5.389,0.0219,Ecological economics : the journal of the International Society for Ecological Economics,,,,,,,,,
1678,PRECISION AGRICULTURE,"3,522",5.385,0.00237,Precision agriculture,,,,,,,,,
1679,Journal of Neural Engineering,"9,572",5.379,0.01275,Journal of neural engineering,,,,,,,,,
1680,Diabetes & Metabolism Journal,"2,341",5.376,0.00344,Annales d'endocrinologie,Endocrinology and metabolism clinics of North America,European journal of clinical investigation,Giornale italiano di nefrologia : organo ufficiale della Societa italiana di nefrologia,Journal of obstetrics and gynaecology Canada : JOGC = Journal d'obstetrique et gynecologie du Canada : JOGC,Medicina,Nature reviews. Endocrinology,Pediatric diabetes,Proceedings of the Royal Society of Medicine,QJM : monthly journal of the Association of Physicians
1681,Solid State Physics,"2,231",5.375,0.00023,Nature physics,,,,,,,,,
1682,PHYTOCHEMISTRY REVIEWS,"4,296",5.374,0.00284,Phytochemistry reviews : proceedings of the Phytochemical Society of Europe,,,,,,,,,
1682,SOIL & TILLAGE RESEARCH,"18,691",5.374,0.01231,Environmental monitoring and assessment,Journal of contaminant hydrology,Journal of microbiological methods,"Methods in molecular biology (Clifton, N.J.)",Microbiome,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",PloS one,Scientific reports,Ying yong sheng tai xue bao = The journal of applied ecology,
1684,BIOELECTROCHEMISTRY,"6,107",5.373,0.00487,"Bioelectrochemistry (Amsterdam, Netherlands)",,,,,,,,,
1686,JOURNAL OF NEUROCHEMISTRY,"40,281",5.372,0.01917,Journal of neurochemistry,,,,,,,,,
1687,AGRICULTURAL SYSTEMS,"9,779",5.37,0.00937,Agricultural systems,,,,,,,,,
1688,ATMOSPHERIC RESEARCH,"16,017",5.369,0.01714,Atmospheric research,,,,,,,,,
1688,CURRENT HYPERTENSION REPORTS,"4,458",5.369,0.00626,Current hypertension reports,,,,,,,,,
1688,HABITAT INTERNATIONAL,"8,872",5.369,0.00827,Habitat international,,,,,,,,,
1691,DERMATOLOGY,"6,824",5.366,0.00399,BMC dermatology,"Dermatology (Basel, Switzerland)",,,,,,,,
1692,JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,"6,935",5.364,0.01046,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,,,,,,,,,
1693,EUROPEAN PSYCHIATRY,"7,865",5.361,0.01016,European psychiatry : the journal of the Association of European Psychiatrists,,,,,,,,,
1693,EUROPEAN PSYCHIATRY,"7,865",5.361,0.01016,European psychiatry : the journal of the Association of European Psychiatrists,,,,,,,,,
1695,CEREBRAL CORTEX,"34,416",5.357,0.04752,"Cerebral cortex (New York, N.Y. : 1991)",,,,,,,,,
1697,JOURNAL OF FOOD ENGINEERING,"34,854",5.354,0.01434,Journal of food engineering,,,,,,,,,
1699,International Journal of Clinical and Health Psychology,"1,727",5.35,0.00195,International journal of clinical and health psychology : IJCHP,,,,,,,,,
1700,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"64,652",5.349,0.06107,"Proceedings of the Royal Society of London. Series B, Biological sciences",,,,,,,,,
1701,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,"28,311",5.348,0.01218,Clinical psychology : a publication of the Division of Clinical Psychology of the American Psychological Association,Journal of clinical psychology,,,,,,,,
1702,American Economic Journal-Economic Policy,"3,431",5.347,0.01919,American economic journal. Economic policy,,,,,,,,,
1703,Nature and Science of Sleep,"1,240",5.346,0.00229,Nature and science of sleep,,,,,,,,,
1703,Therapeutic Advances in Musculoskeletal Disease,"1,291",5.346,0.00172,Therapeutic advances in musculoskeletal disease,,,,,,,,,
1705,ANNALS OF SURGICAL ONCOLOGY,"37,490",5.344,0.04369,Annals of surgical oncology,,,,,,,,,
1705,JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,"4,981",5.344,0.00231,Journal of the Royal Society of Medicine,,,,,,,,,
1707,JOURNAL OF ETHNIC AND MIGRATION STUDIES,"8,599",5.34,0.0133,Migration studies,Studi emigrazione : international journal of migration studies,,,,,,,,
1707,PHYTOMEDICINE,"15,074",5.34,0.0097,Phytomedicine : international journal of phytotherapy and phytopharmacology,,,,,,,,,
1711,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,"64,756",5.334,0.04764,European journal of operational research,,,,,,,,,
1712,RADIOGRAPHICS,"16,021",5.333,0.01216,"Radiographics : a review publication of the Radiological Society of North America, Inc",,,,,,,,,
1715,EXPERIMENTAL NEUROLOGY,"24,022",5.33,0.01565,Experimental neurology,,,,,,,,,
1716,INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,"21,889",5.329,0.02401,International journal of mechanical sciences,,,,,,,,,
1717,Microbial Cell Factories,"10,869",5.328,0.01246,Microbial cell factories,,,,,,,,,
1719,ARTIFICIAL INTELLIGENCE IN MEDICINE,"4,245",5.326,0.00422,Artificial intelligence in medicine,,,,,,,,,
1719,INTERNATIONAL MARKETING REVIEW,"4,347",5.326,0.00229,Health care financing review,,,,,,,,,
1719,World Journal of Stem Cells,"1,916",5.326,0.00216,World journal of stem cells,,,,,,,,,
1723,INFLAMMATORY BOWEL DISEASES,"18,760",5.325,0.02254,Inflammatory bowel diseases,,,,,,,,,
1726,Infectious Diseases and Therapy,"1,331",5.322,0.00326,Infectious diseases and therapy,,,,,,,,,
1729,Journal of Building Engineering,"5,990",5.318,0.00753,"Engineering (Beijing, China)",,,,,,,,,
1729,QUARTERLY REVIEWS OF BIOPHYSICS,"2,440",5.318,0.002,Quarterly reviews of biophysics,,,,,,,,,
1732,NanoImpact,"1,189",5.316,0.00177,NanoImpact,,,,,,,,,
1734,EUROPEAN RADIOLOGY,"29,642",5.315,0.03539,European radiology,,,,,,,,,
1735,INTERNATIONAL REVIEWS OF IMMUNOLOGY,"1,840",5.311,0.00157,International reviews of immunology,,,,,,,,,
1736,JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,"22,006",5.31,0.02253,"Molecular medicine (Cambridge, Mass.)",,,,,,,,,
